"","time","chord_named","tran_chord_named","roman_num","norm_roman_num","one_lag_tran","two_lag_tran","three_lag_tran","four_lag_tran","composer","piece","Tonality","Type"
"156",103728,"Amin","Gmin","ii/IV","ii/IV","Cmin","Gmaj","Ddom7","Ddom7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"157",103776,"Gmaj","Fmaj","IV","IV","Gmin","Cmin","Gmaj","Ddom7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"158",103896,"Gmaj","Fmaj","IV","IV","Fmaj","Gmin","Cmin","Gmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"159",103920,"Amin7","Gmin7","ii7/IV","ii/IV","Fmaj","Fmaj","Gmin","Cmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"160",103968,"Gdom7","Fdom7","VI7","VI","Gmin7","Fmaj","Fmaj","Gmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"161",103992,"Gmaj","Fmaj","IV","IV","Fdom7","Gmin7","Fmaj","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"162",104088,"Emin","Dmin","ii","ii","Fmaj","Fdom7","Gmin7","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"163",104112,"Amin","Gmin","ii/IV","ii/IV","Dmin","Fmaj","Fdom7","Gmin7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"164",104184,"Gmaj","Fmaj","IV","IV","Gmin","Dmin","Fmaj","Fdom7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"165",104232,"Amin7","Gmin7","ii7/IV","ii/IV","Fmaj","Gmin","Dmin","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"166",104280,"Gmaj","Fmaj","IV","IV","Gmin7","Fmaj","Gmin","Dmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"167",104304,"Amin","Gmin","ii/IV","ii/IV","Fmaj","Gmin7","Fmaj","Gmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"168",104328,"Gdom7","Fdom7","VI7","VI","Gmin","Fmaj","Gmin7","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"169",104376,"Gdom7","Fdom7","VI7","VI","Fdom7","Gmin","Fmaj","Gmin7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"170",104544,"Dmin","Cmin","i","i","Fdom7","Fdom7","Gmin","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"171",104568,"Emin","Dmin","ii","ii","Cmin","Fdom7","Fdom7","Gmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"172",104592,"Dmin7","Cmin7","i7","i","Dmin","Cmin","Fdom7","Fdom7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"173",104616,"Emin","Dmin","ii","ii","Cmin7","Dmin","Cmin","Fdom7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"174",104688,"Emin","Dmin","ii","ii","Dmin","Cmin7","Dmin","Cmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"175",104736,"Dmin7","Cmin7","i7","i","Dmin","Dmin","Cmin7","Dmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"176",104760,"Gmaj","Fmaj","IV","IV","Cmin7","Dmin","Dmin","Cmin7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"177",104832,"Dmin","Cmin","i","i","Fmaj","Cmin7","Dmin","Dmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"178",104880,"Emin","Dmin","ii","ii","Cmin","Fmaj","Cmin7","Dmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"179",104952,"Gmaj","Fmaj","IV","IV","Dmin","Cmin","Fmaj","Cmin7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"180",105000,"Gmaj","Fmaj","IV","IV","Fmaj","Dmin","Cmin","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"181",105024,"Amin","Gmin","ii/IV","ii/IV","Fmaj","Fmaj","Dmin","Cmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"182",105048,"Gdom7","Fdom7","VI7","VI","Gmin","Fmaj","Fmaj","Dmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"183",105192,"Emin","Dmin","ii","ii","Fdom7","Gmin","Fmaj","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"184",105336,"Emin","Dmin","ii","ii","Dmin","Fdom7","Gmin","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"185",105360,"Dmin7","Cmin7","i7","i","Dmin","Dmin","Fdom7","Gmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"186",105384,"Gmaj","Fmaj","IV","IV","Cmin7","Dmin","Dmin","Fdom7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"187",110328,"Gmaj","Fmaj","IV","IV","Fmaj","Cmin7","Dmin","Dmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"188",110760,"Gmaj","Fmaj","IV","IV","Fmaj","Fmaj","Cmin7","Dmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"189",110928,"Gmaj","Fmaj","IV","IV","Fmaj","Fmaj","Fmaj","Cmin7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"190",111240,"Gmaj","Fmaj","IV","IV","Fmaj","Fmaj","Fmaj","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"191",111432,"Emin","Dmin","ii","ii","Fmaj","Fmaj","Fmaj","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"192",122784,"Emin","Dmin","ii","ii","Dmin","Fmaj","Fmaj","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"193",124368,"Gmaj","Fmaj","IV","IV","Dmin","Dmin","Fmaj","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"194",124512,"Amin","Gmin","ii/IV","ii/IV","Fmaj","Dmin","Dmin","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"195",124752,"Emin","Dmin","ii","ii","Gmin","Fmaj","Dmin","Dmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"196",126720,"Amin","Gmin","ii/IV","ii/IV","Dmin","Gmin","Fmaj","Dmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"197",127104,"Amin","Gmin","ii/IV","ii/IV","Gmin","Dmin","Gmin","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"198",130032,"Gmin","Fmin","iv","iv","Gmin","Gmin","Dmin","Gmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"199",130128,"Gmin","Fmin","iv","iv","Fmin","Gmin","Gmin","Dmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"200",139680,"Gmaj","Fmaj","IV","IV","Fmin","Fmin","Gmin","Gmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"201",139704,"F#/Gbmin","Emin","iii","iii","Fmaj","Fmin","Fmin","Gmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"202",139728,"Emin","Dmin","ii","ii","Emin","Fmaj","Fmin","Fmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"203",139752,"F#/Gbmin","Emin","iii","iii","Dmin","Emin","Fmaj","Fmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"204",139776,"Gmaj","Fmaj","IV","IV","Emin","Dmin","Emin","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"205",139800,"Bmin","Amin","vi","vi","Fmaj","Emin","Dmin","Emin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"206",139824,"Amaj","Gmaj","V","V","Amin","Fmaj","Emin","Dmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"207",139848,"Bmin","Amin","vi","vi","Gmaj","Amin","Fmaj","Emin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"208",139872,"Gmaj","Fmaj","IV","IV","Amin","Gmaj","Amin","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"209",139896,"Amaj","Gmaj","V","V","Fmaj","Amin","Gmaj","Amin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"210",139920,"F#/Gbmin","Emin","iii","iii","Gmaj","Fmaj","Amin","Gmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"211",139944,"Gmaj","Fmaj","IV","IV","Emin","Gmaj","Fmaj","Amin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"212",139968,"Emin","Dmin","ii","ii","Fmaj","Emin","Gmaj","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"213",139992,"Dmaj","Cmaj","I","I","Dmin","Fmaj","Emin","Gmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"214",140016,"C#/Dbdim","Bdim","viiº","viiº","Cmaj","Dmin","Fmaj","Emin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"215",140040,"Dmaj","Cmaj","I","I","Bdim","Cmaj","Dmin","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"216",140064,"Emin","Dmin","ii","ii","Cmaj","Bdim","Cmaj","Dmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"217",140088,"Gmaj","Fmaj","IV","IV","Dmin","Cmaj","Bdim","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"218",140112,"F#/Gbmin","Emin","iii","iii","Fmaj","Dmin","Cmaj","Bdim","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"219",140136,"Gmaj","Fmaj","IV","IV","Emin","Fmaj","Dmin","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"220",140160,"Emin","Dmin","ii","ii","Fmaj","Emin","Fmaj","Dmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"221",140184,"F#/Gbmin","Emin","iii","iii","Dmin","Fmaj","Emin","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"222",140208,"Dmaj","Cmaj","I","I","Emin","Dmin","Fmaj","Emin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"223",140232,"Emin","Dmin","ii","ii","Cmaj","Emin","Dmin","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"224",140256,"C#/Dbdim","Bdim","viiº","viiº","Dmin","Cmaj","Emin","Dmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"225",140280,"Dmaj","Cmaj","I","I","Bdim","Dmin","Cmaj","Emin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"226",140304,"Emin","Dmin","ii","ii","Cmaj","Bdim","Dmin","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"227",140328,"F#/Gbmin","Emin","iii","iii","Dmin","Cmaj","Bdim","Dmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"228",140352,"Emin","Dmin","ii","ii","Emin","Dmin","Cmaj","Bdim","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"229",140376,"F#/Gbmin","Emin","iii","iii","Dmin","Emin","Dmin","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"230",140400,"Gmaj","Fmaj","IV","IV","Emin","Dmin","Emin","Dmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"231",140424,"Amaj","Gmaj","V","V","Fmaj","Emin","Dmin","Emin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"232",140448,"Gmaj","Fmaj","IV","IV","Gmaj","Fmaj","Emin","Dmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"233",140472,"Amaj","Gmaj","V","V","Fmaj","Gmaj","Fmaj","Emin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"234",140496,"Bmin","Amin","vi","vi","Gmaj","Fmaj","Gmaj","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"235",140520,"C#/Dbdim","Bdim","viiº","viiº","Amin","Gmaj","Fmaj","Gmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"236",148224,"Dmaj","Cmaj","I","I","Bdim","Amin","Gmaj","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"237",148416,"Dmaj","Cmaj","I","I","Cmaj","Bdim","Amin","Gmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"238",148608,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Bdim","Amin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"239",148800,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Bdim","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"240",148992,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"241",149184,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"242",149376,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"243",149568,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"244",29904,"Bmin","Amin","vi","vi","Cmaj","Cmaj","Cmaj","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"245",68160,"F#/Gbmaj","Emaj","III","III","Amin","Cmaj","Cmaj","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"246",68304,"F#/Gbmaj","Emaj","III","III","Emaj","Amin","Cmaj","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"247",69024,"F#/Gbmin7","Emin7","iii7","iii","Emaj","Emaj","Amin","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"248",69216,"Amaj","Gmaj","V","V","Emin7","Emaj","Emaj","Amin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"249",69288,"Bmin7","Amin7","vi7","vi","Gmaj","Emin7","Emaj","Emaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"250",69312,"C#/Dbdim","Bdim","viiº","viiº","Amin7","Gmaj","Emin7","Emaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"251",69408,"Emin","Dmin","ii","ii","Bdim","Amin7","Gmaj","Emin7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"252",74640,"Dmaj","Cmaj","I","I","Dmin","Bdim","Amin7","Gmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"253",95712,"Dmaj","Cmaj","I","I","Cmaj","Dmin","Bdim","Amin7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"254",96864,"Amaj","Gmaj","V","V","Cmaj","Cmaj","Dmin","Bdim","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"255",97248,"Amaj","Gmaj","V","V","Gmaj","Cmaj","Cmaj","Dmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"256",97920,"Amaj7","Gmaj7","VM7","V","Gmaj","Gmaj","Cmaj","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"257",102384,"Gmaj","Fmaj","IV","IV","Gmaj7","Gmaj","Gmaj","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"258",128064,"Edim","Ddim","iiº","iiº","Fmaj","Gmaj7","Gmaj","Gmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"259",128448,"Edim","Ddim","iiº","iiº","Ddim","Fmaj","Gmaj7","Gmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"260",72240,"Dmaj","Cmaj","I","I","Ddim","Ddim","Fmaj","Gmaj7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"261",131136,"C#/Dbdim","Bdim","viiº","viiº","Cmaj","Ddim","Ddim","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"262",36049,"Emaj","Dmaj","V/V","V/V","Bdim","Cmaj","Ddim","Ddim","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"263",78744,"Gmaj","Fmaj","IV","IV","Dmaj","Bdim","Cmaj","Ddim","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"264",15697,"Bmin","Amin","vi","vi","Fmaj","Dmaj","Bdim","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"265",7682,"Dmaj","Cmaj","I","I","Amin","Fmaj","Dmaj","Bdim","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"266",8258,"Gmaj","Fmaj","IV","IV","Cmaj","Amin","Fmaj","Dmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"267",10514,"Emin7","Dmin7","ii7","ii","Fmaj","Cmaj","Amin","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"268",10706,"Emin7","Dmin7","ii7","ii","Dmin7","Fmaj","Cmaj","Amin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"269",10898,"Emin7","Dmin7","ii7","ii","Dmin7","Dmin7","Fmaj","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"270",21506,"Dmaj","Cmaj","I","I","Dmin7","Dmin7","Dmin7","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"271",62594,"Gmaj","Fmaj","IV","IV","Cmaj","Dmin7","Dmin7","Dmin7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"272",62690,"Emin","Dmin","ii","ii","Fmaj","Cmaj","Dmin7","Dmin7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"273",62738,"Dmin","Cmin","i","i","Dmin","Fmaj","Cmaj","Dmin7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"274",68738,"F#/Gbmin","Emin","iii","iii","Cmin","Dmin","Fmaj","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"275",69506,"Gmin","Fmin","iv","iv","Emin","Cmin","Dmin","Fmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"276",93218,"Bmin7","Amin7","vi7","vi","Fmin","Emin","Cmin","Dmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"277",93314,"Dmaj","Cmaj","I","I","Amin7","Fmin","Emin","Cmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"278",93602,"F#/Gbmin","Emin","iii","iii","Cmaj","Amin7","Fmin","Emin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"279",94562,"Bmin7","Amin7","vi7","vi","Emin","Cmaj","Amin7","Fmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"280",94754,"Dmaj7","Cmaj7","IM7","I","Amin7","Emin","Cmaj","Amin7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"281",95426,"F#/Gbmin7","Emin7","iii7","iii","Cmaj7","Amin7","Emin","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"282",99554,"Adom7","Gdom7","V7","V","Emin7","Cmaj7","Amin7","Emin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"283",99842,"Bmin7","Amin7","vi7","vi","Gdom7","Emin7","Cmaj7","Amin7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"284",100610,"Dmaj","Cmaj","I","I","Amin7","Gdom7","Emin7","Cmaj7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"285",100802,"Emin7","Dmin7","ii7","ii","Cmaj","Amin7","Gdom7","Emin7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"286",100946,"Emin7","Dmin7","ii7","ii","Dmin7","Cmaj","Amin7","Gdom7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"287",101042,"Emin7","Dmin7","ii7","ii","Dmin7","Dmin7","Cmaj","Amin7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"288",101138,"Adom7","Gdom7","V7","V","Dmin7","Dmin7","Dmin7","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"289",105410,"Adom7","Gdom7","V7","V","Gdom7","Dmin7","Dmin7","Dmin7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"290",110594,"Amin7","Gmin7","ii7/IV","ii/IV","Gdom7","Gdom7","Dmin7","Dmin7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"291",117506,"Amaj","Gmaj","V","V","Gmin7","Gdom7","Gdom7","Dmin7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"292",136490,"Emin","Dmin","ii","ii","Gmaj","Gmin7","Gdom7","Gdom7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"293",140546,"Dmaj","Cmaj","I","I","Dmin","Gmaj","Gmin7","Gdom7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"294",140930,"Ddom7","Cdom7","V7/IV","V/IV","Cmaj","Dmin","Gmaj","Gmin7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"295",141122,"Ddom7","Cdom7","V7/IV","V/IV","Cdom7","Cmaj","Dmin","Gmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"296",141698,"Ddom7","Cdom7","V7/IV","V/IV","Cdom7","Cdom7","Cmaj","Dmin","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"297",146690,"Dmaj","Cmaj","I","I","Cdom7","Cdom7","Cdom7","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"298",147458,"Dmaj","Cmaj","I","I","Cmaj","Cdom7","Cdom7","Cdom7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"299",147842,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cdom7","Cdom7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"300",148226,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cdom7","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"301",148418,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"302",148610,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"303",148802,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"304",148994,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"305",149138,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"306",149186,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"307",149330,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
"308",149378,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Mahler","Symphony No.5 in C#-, 5.Rondo-Finale: Allegro","Major","Symphony"
