"","time","chord_named","tran_chord_named","roman_num","norm_roman_num","one_lag_tran","two_lag_tran","three_lag_tran","four_lag_tran","composer","piece","Tonality","Type"
"640",179136,"A#/Bbmaj","Cmaj","I","I","Fmin","Cmaj","Fmaj","Fmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"641",179424,"D#/Ebmin","Fmin","iv","iv","Cmaj","Fmin","Cmaj","Fmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"642",179520,"D#/Ebmin","Fmin","iv","iv","Fmin","Cmaj","Fmin","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"643",179904,"A#/Bbmaj","Cmaj","I","I","Fmin","Fmin","Cmaj","Fmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"644",180192,"D#/Ebmin","Fmin","iv","iv","Cmaj","Fmin","Fmin","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"645",180288,"D#/Ebmaj","Fmaj","IV","IV","Fmin","Cmaj","Fmin","Fmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"646",180576,"D#/Ebmaj","Fmaj","IV","IV","Fmaj","Fmin","Cmaj","Fmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"647",180768,"Cmin7","Dmin7","ii7","ii","Fmaj","Fmaj","Fmin","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"648",181728,"Fmin7","Gmin7","ii7/IV","ii/IV","Dmin7","Fmaj","Fmaj","Fmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"649",182400,"Fmin","Gmin","ii/IV","ii/IV","Gmin7","Dmin7","Fmaj","Fmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"650",182448,"D#/Ebmin7","Fmin7","iv7","iv","Gmin","Gmin7","Dmin7","Fmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"651",182688,"A#/Bbmin","Cmin","i","i","Fmin7","Gmin","Gmin7","Dmin7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"652",182784,"A#/Bbmin","Cmin","i","i","Cmin","Fmin7","Gmin","Gmin7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"653",182880,"A#/Bbmin","Cmin","i","i","Cmin","Cmin","Fmin7","Gmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"654",182928,"Fmin7","Gmin7","ii7/IV","ii/IV","Cmin","Cmin","Cmin","Fmin7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"655",182976,"D#/Ebmaj","Fmaj","IV","IV","Gmin7","Cmin","Cmin","Cmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"656",187008,"A#/Bbmin7","Cmin7","i7","i","Fmaj","Gmin7","Cmin","Cmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"657",187968,"D#/Eb, F#/Gb, A, C - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","Cmin7","Fmaj","Gmin7","Cmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"658",194112,"D#/Eb, F#/Gb, A, C - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","D, F, G#/Ab, B - fulldim7","Cmin7","Fmaj","Gmin7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"659",194880,"D#/Ebmin7","Fmin7","iv7","iv","D, F, G#/Ab, B - fulldim7","D, F, G#/Ab, B - fulldim7","Cmin7","Fmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"660",195264,"D#/Ebdom7","Fdom7","VI7","VI","Fmin7","D, F, G#/Ab, B - fulldim7","D, F, G#/Ab, B - fulldim7","Cmin7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"661",196032,"A#/Bbmin","Cmin","i","i","Fdom7","Fmin7","D, F, G#/Ab, B - fulldim7","D, F, G#/Ab, B - fulldim7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"662",196416,"A#/Bbmin","Cmin","i","i","Cmin","Fdom7","Fmin7","D, F, G#/Ab, B - fulldim7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"663",197184,"Fmaj","Gmaj","V","V","Cmin","Cmin","Fdom7","Fmin7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"664",200256,"A#/Bbmaj","Cmaj","I","I","Gmaj","Cmin","Cmin","Fdom7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"665",201600,"Dmin","Emin","iii","iii","Cmaj","Gmaj","Cmin","Cmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"666",203712,"A#/Bbmaj","Cmaj","I","I","Emin","Cmaj","Gmaj","Cmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"667",204096,"Cmin7","Dmin7","ii7","ii","Cmaj","Emin","Cmaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"668",204480,"Cdom7","Ddom7","V7/V","V/V","Dmin7","Cmaj","Emin","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"669",204864,"Fmaj","Gmaj","V","V","Ddom7","Dmin7","Cmaj","Emin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"670",205632,"A#/Bbmaj","Cmaj","I","I","Gmaj","Ddom7","Dmin7","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"671",207072,"Gmin7","Amin7","vi7","vi","Cmaj","Gmaj","Ddom7","Dmin7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"672",207120,"Fmaj","Gmaj","V","V","Amin7","Cmaj","Gmaj","Ddom7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"673",207168,"A#/Bbmaj","Cmaj","I","I","Gmaj","Amin7","Cmaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"674",208656,"Dmaj","Emaj","III","III","Cmaj","Gmaj","Amin7","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"675",208704,"Gmin","Amin","vi","vi","Emaj","Cmaj","Gmaj","Amin7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"676",209040,"A#/Bbmaj","Cmaj","I","I","Amin","Emaj","Cmaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"677",209088,"Cdom7","Ddom7","V7/V","V/V","Cmaj","Amin","Emaj","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"678",209376,"Fmaj","Gmaj","V","V","Ddom7","Cmaj","Amin","Emaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"679",209472,"Fmaj","Gmaj","V","V","Gmaj","Ddom7","Cmaj","Amin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"680",209760,"Fmaj","Gmaj","V","V","Gmaj","Gmaj","Ddom7","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"681",209808,"Fdom7","Gdom7","V7","V","Gmaj","Gmaj","Gmaj","Ddom7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"682",209856,"Gmin","Amin","vi","vi","Gdom7","Gmaj","Gmaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"683",210096,"Gmin","Amin","vi","vi","Amin","Gdom7","Gmaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"684",210192,"Gmin","Amin","vi","vi","Amin","Amin","Gdom7","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"685",210240,"Cmin7","Dmin7","ii7","ii","Amin","Amin","Amin","Gdom7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"686",210480,"Cmin","Dmin","ii","ii","Dmin7","Amin","Amin","Amin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"687",210576,"Cmin","Dmin","ii","ii","Dmin","Dmin7","Amin","Amin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"688",210624,"Fmaj","Gmaj","V","V","Dmin","Dmin","Dmin7","Amin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"689",210816,"A#/Bbmaj","Cmaj","I","I","Gmaj","Dmin","Dmin","Dmin7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"690",211584,"Fmaj","Gmaj","V","V","Cmaj","Gmaj","Dmin","Dmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"691",212928,"Fmaj","Gmaj","V","V","Gmaj","Cmaj","Gmaj","Dmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"692",213120,"Fmaj","Gmaj","V","V","Gmaj","Gmaj","Cmaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"693",213504,"A#/Bbmaj7","Cmaj7","IM7","I","Gmaj","Gmaj","Gmaj","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"694",213888,"Cmin","Dmin","ii","ii","Cmaj7","Gmaj","Gmaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"695",214080,"A#/Bbmaj","Cmaj","I","I","Dmin","Cmaj7","Gmaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"696",214272,"Adim","Bdim","viiº","viiº","Cmaj","Dmin","Cmaj7","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"697",214656,"Fmaj","Gmaj","V","V","Bdim","Cmaj","Dmin","Cmaj7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"698",216384,"Gmin","Amin","vi","vi","Gmaj","Bdim","Cmaj","Dmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"699",216768,"A#/Bbmaj7","Cmaj7","IM7","I","Amin","Gmaj","Bdim","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"700",217152,"Gmin7","Amin7","vi7","vi","Cmaj7","Amin","Gmaj","Bdim","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"701",217344,"Cdom7","Ddom7","V7/V","V/V","Amin7","Cmaj7","Amin","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"702",219648,"Dmaj","Emaj","III","III","Ddom7","Amin7","Cmaj7","Amin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"703",220032,"Cmaj","Dmaj","V/V","V/V","Emaj","Ddom7","Amin7","Cmaj7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"704",220224,"Fmaj","Gmaj","V","V","Dmaj","Emaj","Ddom7","Amin7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"705",220320,"Dmin","Emin","iii","iii","Gmaj","Dmaj","Emaj","Ddom7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"706",220416,"A#/Bbmaj","Cmaj","I","I","Emin","Gmaj","Dmaj","Emaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"707",220608,"D#/Ebmaj","Fmaj","IV","IV","Cmaj","Emin","Gmaj","Dmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"708",220800,"Adim","Bdim","viiº","viiº","Fmaj","Cmaj","Emin","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"709",220992,"Dmaj","Emaj","III","III","Bdim","Fmaj","Cmaj","Emin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"710",221088,"Dmaj","Emaj","III","III","Emaj","Bdim","Fmaj","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"711",221472,"Gmin","Amin","vi","vi","Emaj","Emaj","Bdim","Fmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"712",221568,"Adim","Bdim","viiº","viiº","Amin","Emaj","Emaj","Bdim","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"713",221760,"Adim","Bdim","viiº","viiº","Bdim","Amin","Emaj","Emaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"714",221856,"Cmaj","Dmaj","V/V","V/V","Bdim","Bdim","Amin","Emaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"715",222240,"Gmin7","Amin7","vi7","vi","Dmaj","Bdim","Bdim","Amin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"716",222336,"Adim","Bdim","viiº","viiº","Amin7","Dmaj","Bdim","Bdim","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"717",222720,"Fdom7","Gdom7","V7","V","Bdim","Amin7","Dmaj","Bdim","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"718",223008,"Fmaj","Gmaj","V","V","Gdom7","Bdim","Amin7","Dmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"719",223104,"A#/Bbmaj","Cmaj","I","I","Gmaj","Gdom7","Bdim","Amin7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"720",223200,"Dmin7","Emin7","iii7","iii","Cmaj","Gmaj","Gdom7","Bdim","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"721",223296,"A#/Bbmaj","Cmaj","I","I","Emin7","Cmaj","Gmaj","Gdom7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"722",223680,"Cmin7","Dmin7","ii7","ii","Cmaj","Emin7","Cmaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"723",224064,"A#/Bbmaj","Cmaj","I","I","Dmin7","Cmaj","Emin7","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"724",224832,"D#/Ebmaj","Fmaj","IV","IV","Cmaj","Dmin7","Cmaj","Emin7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"725",229440,"Fmaj","Gmaj","V","V","Fmaj","Cmaj","Dmin7","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"726",229824,"Cmin","Dmin","ii","ii","Gmaj","Fmaj","Cmaj","Dmin7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"727",229920,"Cmin","Dmin","ii","ii","Dmin","Gmaj","Fmaj","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"728",230016,"A#/Bbmaj","Cmaj","I","I","Dmin","Dmin","Gmaj","Fmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"729",230208,"Fmaj","Gmaj","V","V","Cmaj","Dmin","Dmin","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"730",230400,"A#/Bbmaj","Cmaj","I","I","Gmaj","Cmaj","Dmin","Dmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"731",230592,"Fdom7","Gdom7","V7","V","Cmaj","Gmaj","Cmaj","Dmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"732",230976,"Cmin","Dmin","ii","ii","Gdom7","Cmaj","Gmaj","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"733",231072,"Fdom7","Gdom7","V7","V","Dmin","Gdom7","Cmaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"734",231168,"D#/Eb, F#/Gb, A, C - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","Gdom7","Dmin","Gdom7","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"735",231360,"Gmin","Amin","vi","vi","D, F, G#/Ab, B - fulldim7","Gdom7","Dmin","Gdom7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"736",231744,"Gmin","Amin","vi","vi","Amin","D, F, G#/Ab, B - fulldim7","Gdom7","Dmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"737",232320,"Cmin","Dmin","ii","ii","Amin","Amin","D, F, G#/Ab, B - fulldim7","Gdom7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"738",232416,"D#/Ebmaj","Fmaj","IV","IV","Dmin","Amin","Amin","D, F, G#/Ab, B - fulldim7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"739",233664,"Dmin","Emin","iii","iii","Fmaj","Dmin","Amin","Amin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"740",233760,"Fmaj","Gmaj","V","V","Emin","Fmaj","Dmin","Amin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"741",234432,"A#/Bbmaj","Cmaj","I","I","Gmaj","Emin","Fmaj","Dmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"742",234624,"A#/Bbmaj","Cmaj","I","I","Cmaj","Gmaj","Emin","Fmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"743",234720,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Gmaj","Emin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"744",235200,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"745",235776,"Fmaj","Gmaj","V","V","Cmaj","Cmaj","Cmaj","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"746",236160,"Gmaj","Amaj","VI","VI","Gmaj","Cmaj","Cmaj","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"747",236928,"Fmaj","Gmaj","V","V","Amaj","Gmaj","Cmaj","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"748",237024,"Fdom7","Gdom7","V7","V","Gmaj","Amaj","Gmaj","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"749",237120,"Fdom7","Gdom7","V7","V","Gdom7","Gmaj","Amaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"750",237312,"A#/Bbdom7","Cdom7","V7/IV","V/IV","Gdom7","Gdom7","Gmaj","Amaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"751",237408,"A#/Bbdom7","Cdom7","V7/IV","V/IV","Cdom7","Gdom7","Gdom7","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"752",237504,"A#/Bbdom7","Cdom7","V7/IV","V/IV","Cdom7","Cdom7","Gdom7","Gdom7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"753",237696,"D#/Ebmaj","Fmaj","IV","IV","Cdom7","Cdom7","Cdom7","Gdom7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"754",237792,"D#/Ebmaj","Fmaj","IV","IV","Fmaj","Cdom7","Cdom7","Cdom7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"755",237888,"D#/Ebmaj","Fmaj","IV","IV","Fmaj","Fmaj","Cdom7","Cdom7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"756",238080,"D#/Ebmaj","Fmaj","IV","IV","Fmaj","Fmaj","Fmaj","Cdom7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"757",238176,"D#/Ebmin","Fmin","iv","iv","Fmaj","Fmaj","Fmaj","Fmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"758",238272,"A#/Bbmaj","Cmaj","I","I","Fmin","Fmaj","Fmaj","Fmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"759",238848,"Cmin","Dmin","ii","ii","Cmaj","Fmin","Fmaj","Fmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"760",239232,"Fmaj","Gmaj","V","V","Dmin","Cmaj","Fmin","Fmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"761",239424,"Cmin","Dmin","ii","ii","Gmaj","Dmin","Cmaj","Fmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"762",239616,"Cmin","Dmin","ii","ii","Dmin","Gmaj","Dmin","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"763",240576,"Adim","Bdim","viiº","viiº","Dmin","Dmin","Gmaj","Dmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"764",242112,"Adim","Bdim","viiº","viiº","Bdim","Dmin","Dmin","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"765",242880,"A#/Bbmaj","Cmaj","I","I","Bdim","Bdim","Dmin","Dmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"766",243072,"Fdom7","Gdom7","V7","V","Cmaj","Bdim","Bdim","Dmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"767",243168,"Fdom7","Gdom7","V7","V","Gdom7","Cmaj","Bdim","Bdim","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"768",243456,"Fmaj","Gmaj","V","V","Gdom7","Gdom7","Cmaj","Bdim","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"769",243552,"Fmaj","Gmaj","V","V","Gmaj","Gdom7","Gdom7","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"770",243648,"A#/Bbmaj","Cmaj","I","I","Gmaj","Gmaj","Gdom7","Gdom7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"771",5760,"Cmin","Dmin","ii","ii","Cmaj","Gmaj","Gmaj","Gdom7","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"772",7968,"Fmaj","Gmaj","V","V","Dmin","Cmaj","Gmaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"773",13632,"Fmaj","Gmaj","V","V","Gmaj","Dmin","Cmaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"774",13824,"Cmaj","Dmaj","V/V","V/V","Gmaj","Gmaj","Dmin","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"775",18624,"Fmaj","Gmaj","V","V","Dmaj","Gmaj","Gmaj","Dmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"776",18672,"A#/Bbmaj","Cmaj","I","I","Gmaj","Dmaj","Gmaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"777",18720,"Fmaj","Gmaj","V","V","Cmaj","Gmaj","Dmaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"778",18816,"Fmaj","Gmaj","V","V","Gmaj","Cmaj","Gmaj","Dmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"779",18912,"Dmin","Emin","iii","iii","Gmaj","Gmaj","Cmaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"780",19248,"Dmin","Emin","iii","iii","Emin","Gmaj","Gmaj","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"781",19584,"Fmaj","Gmaj","V","V","Emin","Emin","Gmaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"782",19728,"Gmin","Amin","vi","vi","Gmaj","Emin","Emin","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"783",19920,"Fmaj","Gmaj","V","V","Amin","Gmaj","Emin","Emin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"784",20064,"Gmin","Amin","vi","vi","Gmaj","Amin","Gmaj","Emin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"785",27552,"Cmaj","Dmaj","V/V","V/V","Amin","Gmaj","Amin","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"786",27648,"Fmaj","Gmaj","V","V","Dmaj","Amin","Gmaj","Amin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"787",57216,"D#/Ebmin","Fmin","iv","iv","Gmaj","Dmaj","Amin","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"788",62112,"Fmin","Gmin","ii/IV","ii/IV","Fmin","Gmaj","Dmaj","Amin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"789",62880,"Fmin","Gmin","ii/IV","ii/IV","Gmin","Fmin","Gmaj","Dmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"790",75072,"Cmin","Dmin","ii","ii","Gmin","Gmin","Fmin","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"791",77280,"Fmaj","Gmaj","V","V","Dmin","Gmin","Gmin","Fmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"792",82944,"Fmaj","Gmaj","V","V","Gmaj","Dmin","Gmin","Gmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"793",83136,"Cmaj","Dmaj","V/V","V/V","Gmaj","Gmaj","Dmin","Gmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"794",87936,"Fmaj","Gmaj","V","V","Dmaj","Gmaj","Gmaj","Dmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"795",87984,"A#/Bbmaj","Cmaj","I","I","Gmaj","Dmaj","Gmaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"796",88032,"Fmaj","Gmaj","V","V","Cmaj","Gmaj","Dmaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"797",88128,"Fmaj","Gmaj","V","V","Gmaj","Cmaj","Gmaj","Dmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"798",88224,"Dmin","Emin","iii","iii","Gmaj","Gmaj","Cmaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"799",88560,"Dmin","Emin","iii","iii","Emin","Gmaj","Gmaj","Cmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"800",88896,"Fmaj","Gmaj","V","V","Emin","Emin","Gmaj","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"801",89040,"Gmin","Amin","vi","vi","Gmaj","Emin","Emin","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"802",89232,"Fmaj","Gmaj","V","V","Amin","Gmaj","Emin","Emin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"803",89376,"Gmin","Amin","vi","vi","Gmaj","Amin","Gmaj","Emin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"804",96864,"Cmaj","Dmaj","V/V","V/V","Amin","Gmaj","Amin","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"805",96960,"Fmaj","Gmaj","V","V","Dmaj","Amin","Gmaj","Amin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"806",126528,"D#/Ebmin","Fmin","iv","iv","Gmaj","Dmaj","Amin","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"807",131424,"Fmin","Gmin","ii/IV","ii/IV","Fmin","Gmaj","Dmaj","Amin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"808",132192,"Fmin","Gmin","ii/IV","ii/IV","Gmin","Fmin","Gmaj","Dmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"809",146880,"Dmaj","Emaj","III","III","Gmin","Gmin","Fmin","Gmaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"810",147840,"Dmaj","Emaj","III","III","Emaj","Gmin","Gmin","Fmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"811",148032,"Gmaj","Amaj","VI","VI","Emaj","Emaj","Gmin","Gmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"812",148416,"Gmaj","Amaj","VI","VI","Amaj","Emaj","Emaj","Gmin","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
"813",148800,"Gmaj","Amaj","VI","VI","Amaj","Amaj","Emaj","Emaj","Beethoven","String Quartet 13, mvt. 1","Major","String Quartet"
