"","time","chord_named","tran_chord_named","roman_num","norm_roman_num","one_lag_tran","two_lag_tran","three_lag_tran","four_lag_tran","composer","piece","Tonality","Type"
"361",101880,"Emin7","Dmin7","ii7","ii","Gmaj","Emin","Emin","Dmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"362",102480,"Amaj","Gmaj","V","V","Dmin7","Gmaj","Emin","Emin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"363",102960,"Emin7","Dmin7","ii7","ii","Gmaj","Dmin7","Gmaj","Emin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"364",104160,"F#/Gbmin","Emin","iii","iii","Dmin7","Gmaj","Dmin7","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"365",104280,"Emaj","Dmaj","V/V","V/V","Emin","Dmin7","Gmaj","Dmin7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"366",104640,"Amaj","Gmaj","V","V","Dmaj","Emin","Dmin7","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"367",104760,"Amaj","Gmaj","V","V","Gmaj","Dmaj","Emin","Dmin7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"368",105480,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Dmaj","Emin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"369",105720,"Emaj","Dmaj","V/V","V/V","Gmaj","Gmaj","Gmaj","Dmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"370",105840,"Emaj","Dmaj","V/V","V/V","Dmaj","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"371",106080,"Amaj","Gmaj","V","V","Dmaj","Dmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"372",106200,"Amaj","Gmaj","V","V","Gmaj","Dmaj","Dmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"373",106320,"Bdom7","Adom7","V7/ii","V/ii","Gmaj","Gmaj","Dmaj","Dmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"374",106560,"Amaj","Gmaj","V","V","Adom7","Gmaj","Gmaj","Dmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"375",106800,"Emaj","Dmaj","V/V","V/V","Gmaj","Adom7","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"376",106920,"Emaj","Dmaj","V/V","V/V","Dmaj","Gmaj","Adom7","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"377",107160,"Amaj","Gmaj","V","V","Dmaj","Dmaj","Gmaj","Adom7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"378",107280,"Amaj","Gmaj","V","V","Gmaj","Dmaj","Dmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"379",107400,"Bmaj","Amaj","VI","VI","Gmaj","Gmaj","Dmaj","Dmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"380",107760,"Emaj","Dmaj","V/V","V/V","Amaj","Gmaj","Gmaj","Dmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"381",107880,"F#/Gbmin","Emin","iii","iii","Dmaj","Amaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"382",108360,"Amaj","Gmaj","V","V","Emin","Dmaj","Amaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"383",108720,"Amaj","Gmaj","V","V","Gmaj","Emin","Dmaj","Amaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"384",109080,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Emin","Dmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"385",109680,"Adom7","Gdom7","V7","V","Gmaj","Gmaj","Gmaj","Emin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"386",109800,"Dmaj","Cmaj","I","I","Gdom7","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"387",110880,"Amaj","Gmaj","V","V","Cmaj","Gdom7","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"388",113640,"C#/Dbdim","Bdim","viiº","viiº","Gmaj","Cmaj","Gdom7","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"389",114000,"Bmin","Amin","vi","vi","Bdim","Gmaj","Cmaj","Gdom7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"390",115440,"Dmin","Cmin","i","i","Amin","Bdim","Gmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"391",115500,"Dmin","Cmin","i","i","Cmin","Amin","Bdim","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"392",115560,"Emaj","Dmaj","V/V","V/V","Cmin","Cmin","Amin","Bdim","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"393",115620,"Emaj","Dmaj","V/V","V/V","Dmaj","Cmin","Cmin","Amin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"394",115800,"Dmaj","Cmaj","I","I","Dmaj","Dmaj","Cmin","Cmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"395",115860,"Dmaj","Cmaj","I","I","Cmaj","Dmaj","Dmaj","Cmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"396",116280,"Gmaj","Fmaj","IV","IV","Cmaj","Cmaj","Dmaj","Dmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"397",116340,"Gmaj","Fmaj","IV","IV","Fmaj","Cmaj","Cmaj","Dmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"398",116400,"Dmaj","Cmaj","I","I","Fmaj","Fmaj","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"399",116460,"Dmaj","Cmaj","I","I","Cmaj","Fmaj","Fmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"400",116520,"Emin","Dmin","ii","ii","Cmaj","Cmaj","Fmaj","Fmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"401",116580,"Emin","Dmin","ii","ii","Dmin","Cmaj","Cmaj","Fmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"402",116640,"F#/Gbmaj","Emaj","III","III","Dmin","Dmin","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"403",116700,"F#/Gbmaj","Emaj","III","III","Emaj","Dmin","Dmin","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"404",116880,"Emaj","Dmaj","V/V","V/V","Emaj","Emaj","Dmin","Dmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"405",116940,"Emaj","Dmaj","V/V","V/V","Dmaj","Emaj","Emaj","Dmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"406",117120,"Dmaj","Cmaj","I","I","Dmaj","Dmaj","Emaj","Emaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"407",117180,"Dmaj","Cmaj","I","I","Cmaj","Dmaj","Dmaj","Emaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"408",117360,"Amaj","Gmaj","V","V","Cmaj","Cmaj","Dmaj","Dmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"409",117480,"Amaj","Gmaj","V","V","Gmaj","Cmaj","Cmaj","Dmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"410",117720,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"411",117960,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Gmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"412",118320,"Edom7","Ddom7","V7/V","V/V","Gmaj","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"413",118560,"Amaj","Gmaj","V","V","Ddom7","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"414",118800,"Amaj","Gmaj","V","V","Gmaj","Ddom7","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"415",119040,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Ddom7","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"416",119400,"Edom7","Ddom7","V7/V","V/V","Gmaj","Gmaj","Gmaj","Ddom7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"417",120000,"Amaj","Gmaj","V","V","Ddom7","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"418",120120,"Amaj","Gmaj","V","V","Gmaj","Ddom7","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"419",120240,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Ddom7","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"420",120360,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Gmaj","Ddom7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"421",120480,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"422",121200,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"423",121320,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"424",121440,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"425",121560,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"426",121680,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"427",121920,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"428",122280,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"429",122520,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"430",122640,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"431",124920,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"432",125160,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"433",125520,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"434",125760,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"435",125880,"Amaj","Gmaj","V","V","Gmaj","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"436",126000,"Adom7","Gdom7","V7","V","Gmaj","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"437",126240,"Adom7","Gdom7","V7","V","Gdom7","Gmaj","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"438",126600,"Adom7","Gdom7","V7","V","Gdom7","Gdom7","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"439",126840,"Adom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"440",126960,"Adom7","Gdom7","V7","V","Gdom7","Gdom7","Gdom7","Gdom7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"441",128400,"Amin7","Gmin7","ii7/IV","ii/IV","Gdom7","Gdom7","Gdom7","Gdom7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"442",130920,"Dmin7","Cmin7","i7","i","Gmin7","Gdom7","Gdom7","Gdom7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"443",134520,"Bmin","Amin","vi","vi","Cmin7","Gmin7","Gdom7","Gdom7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"444",135000,"F#/Gbmin","Emin","iii","iii","Amin","Cmin7","Gmin7","Gdom7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"445",137160,"Bmin","Amin","vi","vi","Emin","Amin","Cmin7","Gmin7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"446",137520,"Bdom7","Adom7","V7/ii","V/ii","Amin","Emin","Amin","Cmin7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"447",137880,"Emin","Dmin","ii","ii","Adom7","Amin","Emin","Amin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"448",138480,"Emin","Dmin","ii","ii","Dmin","Adom7","Amin","Emin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"449",138720,"Emin","Dmin","ii","ii","Dmin","Dmin","Adom7","Amin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"450",138960,"Bmaj","Amaj","VI","VI","Dmin","Dmin","Dmin","Adom7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"451",139560,"Bmaj","Amaj","VI","VI","Amaj","Dmin","Dmin","Dmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"452",140280,"Amin","Gmin","ii/IV","ii/IV","Amaj","Amaj","Dmin","Dmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"453",140640,"Amin","Gmin","ii/IV","ii/IV","Gmin","Amaj","Amaj","Dmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"454",140880,"Amin","Gmin","ii/IV","ii/IV","Gmin","Gmin","Amaj","Amaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"455",141000,"Amin","Gmin","ii/IV","ii/IV","Gmin","Gmin","Gmin","Amaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"456",141120,"Emin","Dmin","ii","ii","Gmin","Gmin","Gmin","Gmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"457",141360,"Emin","Dmin","ii","ii","Dmin","Gmin","Gmin","Gmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"458",141720,"C#/Dbhalfdim7","Bhalfdim7","viiø7","viiº","Dmin","Dmin","Gmin","Gmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"459",141960,"Emin","Dmin","ii","ii","Bhalfdim7","Dmin","Dmin","Gmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"460",142080,"Emin","Dmin","ii","ii","Dmin","Bhalfdim7","Dmin","Dmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"461",145440,"C#/Db, E, G, A#/Bb - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","Dmin","Dmin","Bhalfdim7","Dmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"462",150120,"Bmaj","Amaj","VI","VI","D, F, G#/Ab, B - fulldim7","Dmin","Dmin","Bhalfdim7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"463",150480,"Edom7","Ddom7","V7/V","V/V","Amaj","D, F, G#/Ab, B - fulldim7","Dmin","Dmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"464",151080,"Amaj","Gmaj","V","V","Ddom7","Amaj","D, F, G#/Ab, B - fulldim7","Dmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"465",151440,"Amaj7","Gmaj7","VM7","V","Gmaj","Ddom7","Amaj","D, F, G#/Ab, B - fulldim7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"466",151920,"Bmin7","Amin7","vi7","vi","Gmaj7","Gmaj","Ddom7","Amaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"467",156240,"F#/Gbmaj","Emaj","III","III","Amin7","Gmaj7","Gmaj","Ddom7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"468",156480,"F#/Gbmaj","Emaj","III","III","Emaj","Amin7","Gmaj7","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"469",156840,"F#/Gbmaj","Emaj","III","III","Emaj","Emaj","Amin7","Gmaj7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"470",157560,"Bmin7","Amin7","vi7","vi","Emaj","Emaj","Emaj","Amin7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"471",157920,"Bmin7","Amin7","vi7","vi","Amin7","Emaj","Emaj","Emaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"472",158640,"Gmin","Fmin","iv","iv","Amin7","Amin7","Emaj","Emaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"473",159000,"Gmin","Fmin","iv","iv","Fmin","Amin7","Amin7","Emaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"474",163320,"Dmin","Cmin","i","i","Fmin","Fmin","Amin7","Amin7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"475",165120,"Edim","Ddim","iiº","iiº","Cmin","Fmin","Fmin","Amin7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"476",165480,"Emin","Dmin","ii","ii","Ddim","Cmin","Fmin","Fmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"477",167280,"Dmin","Cmin","i","i","Dmin","Ddim","Cmin","Fmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"478",167640,"Dmin","Cmin","i","i","Cmin","Dmin","Ddim","Cmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"479",169440,"Dmin","Cmin","i","i","Cmin","Cmin","Dmin","Ddim","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"480",169800,"Dmin","Cmin","i","i","Cmin","Cmin","Cmin","Dmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"481",171600,"Adom7","Gdom7","V7","V","Cmin","Cmin","Cmin","Cmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"482",171960,"Adom7","Gdom7","V7","V","Gdom7","Cmin","Cmin","Cmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"483",172440,"Dmaj","Cmaj","I","I","Gdom7","Gdom7","Cmin","Cmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"484",172680,"Bmin7","Amin7","vi7","vi","Cmaj","Gdom7","Gdom7","Cmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"485",173040,"Bmin7","Amin7","vi7","vi","Amin7","Cmaj","Gdom7","Gdom7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"486",175920,"Bmin7","Amin7","vi7","vi","Amin7","Amin7","Cmaj","Gdom7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"487",176280,"Bmin7","Amin7","vi7","vi","Amin7","Amin7","Amin7","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"488",177000,"Amaj","Gmaj","V","V","Amin7","Amin7","Amin7","Amin7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"489",177360,"Amaj","Gmaj","V","V","Gmaj","Amin7","Amin7","Amin7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"490",178080,"F#/Gbmin7","Emin7","iii7","iii","Gmaj","Gmaj","Amin7","Amin7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"491",178440,"F#/Gbmin7","Emin7","iii7","iii","Emin7","Gmaj","Gmaj","Amin7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"492",179160,"Amaj","Gmaj","V","V","Emin7","Emin7","Gmaj","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"493",180240,"C#/Db, E, G, A#/Bb - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","Gmaj","Emin7","Emin7","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"494",180600,"C#/Db, E, G, A#/Bb - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","D, F, G#/Ab, B - fulldim7","Gmaj","Emin7","Emin7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"495",181320,"Dmaj","Cmaj","I","I","D, F, G#/Ab, B - fulldim7","D, F, G#/Ab, B - fulldim7","Gmaj","Emin7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"496",181680,"Dmaj","Cmaj","I","I","Cmaj","D, F, G#/Ab, B - fulldim7","D, F, G#/Ab, B - fulldim7","Gmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"497",184560,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","D, F, G#/Ab, B - fulldim7","D, F, G#/Ab, B - fulldim7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"498",184920,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","D, F, G#/Ab, B - fulldim7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"499",185640,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"500",186000,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"501",188160,"Dmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"502",188520,"Adom7","Gdom7","V7","V","Cmaj","Cmaj","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"503",188640,"Dmaj","Cmaj","I","I","Gdom7","Cmaj","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"504",188880,"Dmaj","Cmaj","I","I","Cmaj","Gdom7","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"505",190200,"C#/Dbdim","Bdim","viiº","viiº","Cmaj","Cmaj","Gdom7","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"506",190680,"Edom7","Ddom7","V7/V","V/V","Bdim","Cmaj","Cmaj","Gdom7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"507",192960,"F#/Gbmin","Emin","iii","iii","Ddom7","Bdim","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"508",193560,"F#/Gbmin","Emin","iii","iii","Emin","Ddom7","Bdim","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"509",193920,"F#/Gbmin","Emin","iii","iii","Emin","Emin","Ddom7","Bdim","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"510",194040,"Dmaj","Cmaj","I","I","Emin","Emin","Emin","Ddom7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"511",194640,"Dmaj","Cmaj","I","I","Cmaj","Emin","Emin","Emin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"512",195000,"Dmin","Cmin","i","i","Cmaj","Cmaj","Emin","Emin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"513",195120,"Dmin","Cmin","i","i","Cmin","Cmaj","Cmaj","Emin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"514",195720,"Dmin","Cmin","i","i","Cmin","Cmin","Cmaj","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"515",196200,"Edom7","Ddom7","V7/V","V/V","Cmin","Cmin","Cmin","Cmaj","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"516",196440,"Edom7","Ddom7","V7/V","V/V","Ddom7","Cmin","Cmin","Cmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"517",196680,"Edom7","Ddom7","V7/V","V/V","Ddom7","Ddom7","Cmin","Cmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"518",196920,"Edom7","Ddom7","V7/V","V/V","Ddom7","Ddom7","Ddom7","Cmin","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"519",197040,"Emaj","Dmaj","V/V","V/V","Ddom7","Ddom7","Ddom7","Ddom7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
"520",197880,"Edom7","Ddom7","V7/V","V/V","Dmaj","Ddom7","Ddom7","Ddom7","Tchaikovsky","String Quartet no. 1 in D, Mvt 1","Major","String Quartet"
