"","time","chord_named","tran_chord_named","roman_num","norm_roman_num","one_lag_tran","two_lag_tran","three_lag_tran","four_lag_tran","composer","piece","Tonality","Type"
"163",56160,"D#/Ebmaj","Fmaj","IV","IV","Dmin","Fmaj","Fmin","Fmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"164",56700,"Cmin","Dmin","ii","ii","Fmaj","Dmin","Fmaj","Fmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"165",56880,"Cmin7","Dmin7","ii7","ii","Dmin","Fmaj","Dmin","Fmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"166",57900,"Cmaj","Dmaj","V/V","V/V","Dmin7","Dmin","Fmaj","Dmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"167",59160,"Cdim","Ddim","iiº","iiº","Dmaj","Dmin7","Dmin","Fmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"168",59280,"A#/Bbmin","Cmin","i","i","Ddim","Dmaj","Dmin7","Dmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"169",60660,"Gmin7","Amin7","vi7","vi","Cmin","Ddim","Dmaj","Dmin7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"170",60780,"A#/Bbdom7","Cdom7","V7/IV","V/IV","Amin7","Cmin","Ddim","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"171",60840,"Dmaj","Emaj","III","III","Cdom7","Amin7","Cmin","Ddim","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"172",61860,"A#/Bbmin","Cmin","i","i","Emaj","Cdom7","Amin7","Cmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"173",64620,"D#/Ebmaj","Fmaj","IV","IV","Cmin","Emaj","Cdom7","Amin7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"174",67980,"Gmaj","Amaj","VI","VI","Fmaj","Cmin","Emaj","Cdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"175",68580,"Cmaj","Dmaj","V/V","V/V","Amaj","Fmaj","Cmin","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"176",69420,"Gmaj","Amaj","VI","VI","Dmaj","Amaj","Fmaj","Cmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"177",69540,"Dmaj","Emaj","III","III","Amaj","Dmaj","Amaj","Fmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"178",70020,"Dmaj","Emaj","III","III","Emaj","Amaj","Dmaj","Amaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"179",70860,"Cmaj","Dmaj","V/V","V/V","Emaj","Emaj","Amaj","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"180",74580,"Gmaj","Amaj","VI","VI","Dmaj","Emaj","Emaj","Amaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"181",75120,"Cmaj","Dmaj","V/V","V/V","Amaj","Dmaj","Emaj","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"182",76350,"Gmaj","Amaj","VI","VI","Dmaj","Amaj","Dmaj","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"183",76710,"Dmaj","Emaj","III","III","Amaj","Dmaj","Amaj","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"184",76830,"Gmaj","Amaj","VI","VI","Emaj","Amaj","Dmaj","Amaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"185",77130,"Dmaj","Emaj","III","III","Amaj","Emaj","Amaj","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"186",77160,"Cmaj","Dmaj","V/V","V/V","Emaj","Amaj","Emaj","Amaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"187",77190,"Dmaj","Emaj","III","III","Dmaj","Emaj","Amaj","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"188",77310,"Gmaj","Amaj","VI","VI","Emaj","Dmaj","Emaj","Amaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"189",77610,"Gmaj","Amaj","VI","VI","Amaj","Emaj","Dmaj","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"190",77790,"Gmaj","Amaj","VI","VI","Amaj","Amaj","Emaj","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"191",78210,"Dmaj","Emaj","III","III","Amaj","Amaj","Amaj","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"192",79020,"Dmaj","Emaj","III","III","Emaj","Amaj","Amaj","Amaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"193",79380,"Dmaj","Emaj","III","III","Emaj","Emaj","Amaj","Amaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"194",79740,"Dmaj","Emaj","III","III","Emaj","Emaj","Emaj","Amaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"195",80100,"Dmaj","Emaj","III","III","Emaj","Emaj","Emaj","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"196",80340,"Dmaj","Emaj","III","III","Emaj","Emaj","Emaj","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"197",82440,"Cmaj","Dmaj","V/V","V/V","Emaj","Emaj","Emaj","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"198",85560,"Gmaj","Amaj","VI","VI","Dmaj","Emaj","Emaj","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"199",86460,"Dmaj","Emaj","III","III","Amaj","Dmaj","Emaj","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"200",86580,"Gmaj","Amaj","VI","VI","Emaj","Amaj","Dmaj","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"201",87360,"Dmaj","Emaj","III","III","Amaj","Emaj","Amaj","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"202",87480,"Dmaj","Emaj","III","III","Emaj","Amaj","Emaj","Amaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"203",87900,"Gmaj","Amaj","VI","VI","Emaj","Emaj","Amaj","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"204",88080,"Cmaj","Dmaj","V/V","V/V","Amaj","Emaj","Emaj","Amaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"205",88200,"Cmaj","Dmaj","V/V","V/V","Dmaj","Amaj","Emaj","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"206",91540,"A#/Bbmin","Cmin","i","i","Dmaj","Dmaj","Amaj","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"207",91660,"A#/Bbmin","Cmin","i","i","Cmin","Dmaj","Dmaj","Amaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"208",91780,"A#/Bbmin","Cmin","i","i","Cmin","Cmin","Dmaj","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"209",91900,"A#/Bbmin","Cmin","i","i","Cmin","Cmin","Cmin","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"210",95180,"Adim","Bdim","viiº","viiº","Cmin","Cmin","Cmin","Cmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"211",95580,"D#/Ebmaj","Fmaj","IV","IV","Bdim","Cmin","Cmin","Cmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"212",96300,"A#/Bbmin","Cmin","i","i","Fmaj","Bdim","Cmin","Cmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"213",96420,"Fmin","Gmin","ii/IV","ii/IV","Cmin","Fmaj","Bdim","Cmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"214",96540,"A#/Bbmin","Cmin","i","i","Gmin","Cmin","Fmaj","Bdim","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"215",97020,"Cmaj","Dmaj","V/V","V/V","Cmin","Gmin","Cmin","Fmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"216",100500,"Cmaj","Dmaj","V/V","V/V","Dmaj","Cmin","Gmin","Cmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"217",111120,"Fmaj","Gmaj","V","V","Dmaj","Dmaj","Cmin","Gmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"218",112260,"Gmin","Amin","vi","vi","Gmaj","Dmaj","Dmaj","Cmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"219",112500,"Fmaj","Gmaj","V","V","Amin","Gmaj","Dmaj","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"220",112980,"A#/Bbmaj","Cmaj","I","I","Gmaj","Amin","Gmaj","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"221",113340,"Gmaj","Amaj","VI","VI","Cmaj","Gmaj","Amin","Gmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"222",113580,"Fmaj","Gmaj","V","V","Amaj","Cmaj","Gmaj","Amin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"223",113700,"Cmaj","Dmaj","V/V","V/V","Gmaj","Amaj","Cmaj","Gmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"224",113880,"Dmin7","Emin7","iii7","iii","Dmaj","Gmaj","Amaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"225",114060,"Cmaj","Dmaj","V/V","V/V","Emin7","Dmaj","Gmaj","Amaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"226",115140,"A#/Bbmaj","Cmaj","I","I","Dmaj","Emin7","Dmaj","Gmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"227",115500,"A#/Bbmaj","Cmaj","I","I","Cmaj","Dmaj","Emin7","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"228",115860,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Dmaj","Emin7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"229",115920,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"230",115980,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"231",116100,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"232",116340,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"233",116400,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"234",116460,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"235",116820,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"236",117000,"Gmin","Amin","vi","vi","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"237",117060,"A#/Bbmaj","Cmaj","I","I","Amin","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"238",117900,"D#/Ebmin7","Fmin7","iv7","iv","Cmaj","Amin","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"239",118140,"A#/Bbmin","Cmin","i","i","Fmin7","Cmaj","Amin","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"240",118820,"A#/Bbmaj","Cmaj","I","I","Cmin","Fmin7","Cmaj","Amin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"241",118860,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmin","Fmin7","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"242",119100,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmin","Fmin7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"243",119460,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"244",119700,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"245",119880,"Gmin","Amin","vi","vi","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"246",119940,"A#/Bbmaj","Cmaj","I","I","Amin","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"247",120540,"A#/Bbdom7","Cdom7","V7/IV","V/IV","Cmaj","Amin","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"248",121740,"Fmin","Gmin","ii/IV","ii/IV","Cdom7","Cmaj","Amin","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"249",122820,"Dmaj","Emaj","III","III","Gmin","Cdom7","Cmaj","Amin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"250",122940,"D#/Ebmaj7","Fmaj7","IVM7","IV","Emaj","Gmin","Cdom7","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"251",123180,"Gmin","Amin","vi","vi","Fmaj7","Emaj","Gmin","Cdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"252",123660,"A#/Bbmin","Cmin","i","i","Amin","Fmaj7","Emaj","Gmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"253",124260,"Gmin","Amin","vi","vi","Cmin","Amin","Fmaj7","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"254",124620,"Gmin","Amin","vi","vi","Amin","Cmin","Amin","Fmaj7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"255",124860,"Gmin","Amin","vi","vi","Amin","Amin","Cmin","Amin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"256",125100,"Gmin","Amin","vi","vi","Amin","Amin","Amin","Cmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"257",125340,"A#/Bbdom7","Cdom7","V7/IV","V/IV","Amin","Amin","Amin","Amin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"258",125460,"D#/Eb, F#/Gb, A, C - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","Cdom7","Amin","Amin","Amin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"259",125580,"A#/Bbmaj","Cmaj","I","I","D, F, G#/Ab, B - fulldim7","Cdom7","Amin","Amin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"260",125760,"A#/Bbmaj","Cmaj","I","I","Cmaj","D, F, G#/Ab, B - fulldim7","Cdom7","Amin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"261",125820,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","D, F, G#/Ab, B - fulldim7","Cdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"262",126000,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","D, F, G#/Ab, B - fulldim7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"263",126060,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"264",126240,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"265",126300,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"266",126540,"A#/Bbmaj","Cmaj","I","I","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"267",126720,"Gmin","Amin","vi","vi","Cmaj","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"268",126780,"A#/Bbmaj","Cmaj","I","I","Amin","Cmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"269",127380,"A#/Bbdom7","Cdom7","V7/IV","V/IV","Cmaj","Amin","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"270",128580,"Fmin","Gmin","ii/IV","ii/IV","Cdom7","Cmaj","Amin","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"271",129300,"Gmin","Amin","vi","vi","Gmin","Cdom7","Cmaj","Amin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"272",130740,"A#/Bbmaj","Cmaj","I","I","Amin","Gmin","Cdom7","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"273",130860,"Dmin","Emin","iii","iii","Cmaj","Amin","Gmin","Cdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"274",130980,"Gmin","Amin","vi","vi","Emin","Cmaj","Amin","Gmin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"275",131220,"A#/Bbmaj","Cmaj","I","I","Amin","Emin","Cmaj","Amin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"276",131820,"A#/Bbmaj","Cmaj","I","I","Cmaj","Amin","Emin","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"277",131940,"D#/Ebmaj","Fmaj","IV","IV","Cmaj","Cmaj","Amin","Emin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"278",132180,"Dmaj","Emaj","III","III","Fmaj","Cmaj","Cmaj","Amin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"279",132300,"Gmin","Amin","vi","vi","Emaj","Fmaj","Cmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"280",132900,"Fmaj","Gmaj","V","V","Amin","Emaj","Fmaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"281",133020,"A#/Bbmaj","Cmaj","I","I","Gmaj","Amin","Emaj","Fmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"282",133380,"Dmaj","Emaj","III","III","Cmaj","Gmaj","Amin","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"283",135540,"Dmaj","Emaj","III","III","Emaj","Cmaj","Gmaj","Amin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"284",135660,"Dmaj","Emaj","III","III","Emaj","Emaj","Cmaj","Gmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"285",135900,"A#/Bbdom7","Cdom7","V7/IV","V/IV","Emaj","Emaj","Emaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"286",136020,"Cmaj","Dmaj","V/V","V/V","Cdom7","Emaj","Emaj","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"287",136140,"Cmaj","Dmaj","V/V","V/V","Dmaj","Cdom7","Emaj","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"288",136380,"D#/Eb, F#/Gb, A, C - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","Dmaj","Dmaj","Cdom7","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"289",136500,"A#/Bbmaj","Cmaj","I","I","D, F, G#/Ab, B - fulldim7","Dmaj","Dmaj","Cdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"290",136580,"Chalfdim7","Dhalfdim7","iiø7","iiº","Cmaj","D, F, G#/Ab, B - fulldim7","Dmaj","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"291",136620,"A#/Bbmaj","Cmaj","I","I","Dhalfdim7","Cmaj","D, F, G#/Ab, B - fulldim7","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"292",137100,"Dmaj","Emaj","III","III","Cmaj","Dhalfdim7","Cmaj","D, F, G#/Ab, B - fulldim7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"293",137460,"Dmaj","Emaj","III","III","Emaj","Cmaj","Dhalfdim7","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"294",137540,"D#/Ebmaj7","Fmaj7","IVM7","IV","Emaj","Emaj","Cmaj","Dhalfdim7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"295",137580,"Dmaj","Emaj","III","III","Fmaj7","Emaj","Emaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"296",137940,"Cmaj","Dmaj","V/V","V/V","Emaj","Fmaj7","Emaj","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"297",138060,"Cmaj","Dmaj","V/V","V/V","Dmaj","Emaj","Fmaj7","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"298",138420,"A#/Bbmaj","Cmaj","I","I","Dmaj","Dmaj","Emaj","Fmaj7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"299",138500,"Chalfdim7","Dhalfdim7","iiø7","iiº","Cmaj","Dmaj","Dmaj","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"300",138540,"A#/Bbmaj","Cmaj","I","I","Dhalfdim7","Cmaj","Dmaj","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"301",139020,"Dmaj","Emaj","III","III","Cmaj","Dhalfdim7","Cmaj","Dmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"302",140340,"D#/Ebmaj7","Fmaj7","IVM7","IV","Emaj","Cmaj","Dhalfdim7","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"303",140460,"D#/Eb, F#/Gb, A, C - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","Fmaj7","Emaj","Cmaj","Dhalfdim7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"304",140820,"Gmaj","Amaj","VI","VI","D, F, G#/Ab, B - fulldim7","Fmaj7","Emaj","Cmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"305",141540,"D#/Ebmaj","Fmaj","IV","IV","Amaj","D, F, G#/Ab, B - fulldim7","Fmaj7","Emaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"306",142500,"D#/Ebmaj7","Fmaj7","IVM7","IV","Fmaj","Amaj","D, F, G#/Ab, B - fulldim7","Fmaj7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"307",142620,"D#/Eb, F#/Gb, A, C - fulldim7","D, F, G#/Ab, B - fulldim7","viiº7","viiº","Fmaj7","Fmaj","Amaj","D, F, G#/Ab, B - fulldim7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"308",142860,"Gmin","Amin","vi","vi","D, F, G#/Ab, B - fulldim7","Fmaj7","Fmaj","Amaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"309",143460,"D#/Ebmaj","Fmaj","IV","IV","Amin","D, F, G#/Ab, B - fulldim7","Fmaj7","Fmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"310",143700,"A#/Bbmaj7","Cmaj7","IM7","I","Fmaj","Amin","D, F, G#/Ab, B - fulldim7","Fmaj7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"311",143820,"A#/Bbdom7","Cdom7","V7/IV","V/IV","Cmaj7","Fmaj","Amin","D, F, G#/Ab, B - fulldim7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"312",144180,"A#/Bbmin7","Cmin7","i7","i","Cdom7","Cmaj7","Fmaj","Amin","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"313",144420,"A#/Bbmaj7","Cmaj7","IM7","I","Cmin7","Cdom7","Cmaj7","Fmaj","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"314",144540,"A#/Bbdom7","Cdom7","V7/IV","V/IV","Cmaj7","Cmin7","Cdom7","Cmaj7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"315",144660,"A#/Bbmin","Cmin","i","i","Cdom7","Cmaj7","Cmin7","Cdom7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
"316",145260,"Cdom7","Ddom7","V7/V","V/V","Cmin","Cdom7","Cmaj7","Cmin7","Rachmaninoff","Piano Sonata 2 in Bb Minor","Minor","Piano Sonata"
